32.3	136	17.46	0
25.2	131.6	14.55	0
29.5	141.3	14.78	0
30.1	146.1	14.1	0
29.9	138.7	15.54	0
29.2	142.9	14.3	0
26.2	128.9	15.77	0
35.5	140.6	17.96	0
31	141	15.59	0
26.4	133	14.92	0
35.2	140.5	17.83	0
37.8	144.3	18.15	0
26.3	128.5	15.93	0
30.2	131.4	17.49	0
31.6	134.8	17.39	0
28.9	137.8	15.22	0
28.1	131.2	16.32	0
29.8	140.1	15.18	0
31.9	142.3	15.75	0
29.6	147.1	13.68	0
27.6	135.8	14.97	0
28.9	141.5	14.43	0
19.2	125.8	12.13	0
28.7	143.1	14.02	0
34.1	143.5	16.56	0
26.9	129.4	16.07	0
25.3	133.8	14.13	0
26.9	136.8	14.37	0
41.6	150	18.49	0
26.5	137.1	14.1	0
37.8	142.1	18.72	0
38.3	147.9	17.51	0
36.5	141	18.36	0
26.2	134.7	14.44	0
30.9	141.1	15.52	0
32.9	141.1	16.53	0
34.1	139.7	17.47	0
29.5	133	16.68	0
30.6	148	13.97	0
26	126.9	16.15	0
41.2	143.1	20.12	0
27.3	132.9	15.46	0
32.3	145.2	15.32	0
35.5	147.9	16.23	0
52.6	150	23.38	50
39.4	140.5	19.96	50
45.6	145.1	21.66	50
39.2	137.2	20.82	50
41.8	144.2	20.1	50
41.8	136.2	22.53	50
52.4	156.1	21.5	50
54.1	147.8	24.77	100
70.6	151.7	30.68	100
56.7	149.5	25.37	100
46.4	136.6	24.87	100
72.5	156.3	29.68	100
60.2	144.8	28.71	100
