27.5	131.2	15.98	0
24.8	126.1	15.6	0
26.2	128.5	15.87	0
28.4	135.5	15.47	0
28.4	130.2	16.75	0
26.4	127.1	16.34	0
22.8	124.8	14.64	0
28	134.2	15.55	0
21.4	126	13.48	0
26	124.5	16.77	0
25.8	125.5	16.38	0
31	141	15.59	0
26.3	130.1	15.54	0
22.9	124.2	14.85	0
29.1	132.8	16.5	0
21.8	128.9	13.12	0
29	128	17.7	0
32.1	138.3	16.78	0
31	135.9	16.79	0
24.1	127.5	14.83	0
29.7	129.2	17.79	0
20.2	123.2	13.31	0
23.8	115.5	17.84	0
26.4	134.2	14.66	0
31.6	136.5	16.96	0
24.2	133.1	13.66	0
23.5	122.5	15.66	0
29	136.8	15.5	0
22.6	130.4	13.29	0
20.6	116.4	15.2	0
23.2	127	14.38	0
23.4	123.5	15.34	0
21.6	126.1	13.58	0
22	131.8	12.66	0
25.8	131.1	15.01	0
20.2	121.5	13.68	0
22.9	127	14.2	0
24.2	129.8	14.36	0
22.7	131.5	13.13	0
31.7	139	16.41	0
26.6	133.2	14.99	0
30.5	134.6	16.83	0
25.9	132.3	14.8	0
17.1	116	12.71	0
29.2	128.2	17.77	0
22.7	124	14.76	0
24.1	125.5	15.3	0
29.7	124.6	19.13	50
38.9	141.5	19.43	50
34	131.1	19.78	50
36.8	135.5	20.04	50
28	114	21.55	50
37.3	130.6	21.87	100
50.4	144	24.31	100
46.2	137.8	24.33	100
