55.5	174.2	18.29	0
73.1	184	21.59	0
68.3	178.5	21.44	0
94	172	31.77	100
104.8	175.5	34.03	100
89.3	191.5	24.35	0
70.2	182.2	21.15	0
51.9	162.5	19.65	0
59.1	171.8	20.02	0
55.4	170.2	19.12	0
55.1	181.1	16.8	0
58.9	171	20.14	0
61.6	169.4	21.47	0
56.4	173.5	18.74	0
51	158	20.43	0
87	182.1	26.24	50
52.5	167	18.82	0
54.1	167.6	19.26	0
68.5	188	19.38	0
61.2	165.9	22.24	0
95.8	175	31.28	100
119.8	183	35.77	100
63.2	170.1	21.84	0
65	171	22.23	0
58	175.1	18.92	0
71.1	180	21.94	0
46.3	165.1	16.99	0
62.9	182.6	18.86	0
65.3	184.6	19.16	0
71.1	180	21.94	0
46.3	165.1	16.99	0
62.9	182.6	18.86	0
65.3	184.6	19.16	0
