25	127	15.5	0
34.5	135.8	18.71	0
25.6	130	15.15	0
29.8	140.5	15.1	0
35.5	138	18.64	0
30.3	141.2	15.2	0
35	138	18.38	0
25.6	126.3	16.05	0
25.3	133	14.3	0
26.4	133	14.92	0
24.8	129.4	14.81	0
24.4	129.1	14.64	0
24.3	126	15.31	0
26.4	131.5	15.27	0
27.3	134.3	15.14	0
34	142.1	16.84	0
23.5	118	16.88	0
33.8	148.2	15.39	0
28.3	136.2	15.26	0
29.2	135.6	15.88	0
36.9	147	17.08	0
36.5	142.8	17.9	0
28.5	130.5	16.73	0
22.5	125.5	14.29	0
27.3	133.5	15.32	0
33.2	141.2	16.65	0
27.7	129	16.65	0
33.8	136.3	18.19	0
32.6	139.9	16.66	0
31.3	132	17.96	0
29	133.2	16.35	0
34.2	138.5	17.83	0
28.7	137.2	15.25	0
26.2	124.8	16.82	0
32.6	131	19	0
27	132.1	15.47	0
28.4	132	16.3	0
27.8	131.8	16	0
31.7	137	16.89	0
24.3	129.3	14.53	0
39.8	136.5	21.36	50
38.2	136.7	20.44	50
46.6	144.5	22.32	50
42.2	142.1	20.9	50
44.8	144.6	21.43	50
35.8	132.5	20.39	50
37.6	139.4	19.35	50
38.2	135.5	20.81	50
43	148.5	19.5	50
56	152.8	23.99	100
43.7	133.9	24.37	100
54.2	146	25.43	100
