39.2	141.6	19.55	0
40.6	146.1	19.02	0
36.7	140.2	18.67	0
43.2	146.8	20.05	0
30.6	130.5	17.97	0
31.9	145.3	15.11	0
31.4	148.1	14.32	0
45.3	149.5	20.27	0
26.4	137.9	13.88	0
30.6	137.8	16.11	0
34.8	135.2	19.04	0
43.9	150.8	19.3	0
29.1	133.8	16.25	0
36.4	148.5	16.51	0
30.8	140.9	15.51	0
27.3	134.1	15.18	0
34.2	141	17.2	0
39.6	146.6	18.43	0
40.7	153.3	17.32	0
34.6	146.2	16.19	0
37.7	138.1	19.77	0
34.8	143	17.02	0
39.6	153.2	16.87	0
29.6	137.2	15.72	0
39.3	149.5	17.58	0
33.3	147.3	15.35	0
32	144.2	15.39	0
39.2	152.1	16.94	0
29.2	138.9	15.13	0
29.3	137.5	15.5	0
36.3	147	16.8	0
33.6	141.6	16.76	0
46.3	153.5	19.65	0
35.5	154	14.97	0
31	142.5	15.27	0
32.8	137.5	17.35	0
32.2	138.6	16.76	0
37.6	140.8	18.97	0
33.9	150.1	15.05	0
35.1	146.1	16.44	0
43.9	148.2	19.99	0
32.8	143.8	15.86	0
26.3	137.7	13.87	0
30.9	141.8	15.37	0
45.1	142.6	22.18	50
56.4	154	23.78	50
51.6	150.1	22.9	50
42.1	142.1	20.85	50
63.9	160	24.96	50
45.5	134.9	25	50
56.1	154	23.65	50
49.8	144.3	23.92	50
47	147.1	21.72	50
63.7	160.6	24.7	50
53.4	142.1	26.45	100
63.2	153.1	26.96	100
67.5	152.5	29.02	100
73	155.6	30.15	100
