74.5	176.1	24.02	0
65.6	170.1	22.67	0
64.2	173.1	21.43	0
58.5	173	19.55	0
65.2	181.1	19.88	0
67.9	177.2	21.62	0
61.9	183.5	18.38	0
56.5	167.2	20.21	0
63.3	181.2	19.28	0
51.1	170	17.68	0
57.1	179.2	17.78	0
74.3	187	21.25	0
51	165.5	18.62	0
73	179.3	22.71	0
52.8	165.5	19.28	0
81.5	176	26.31	50
75	173	25.06	50
52	166	18.87	0
56.5	171.2	19.28	0
81.2	173	27.13	50
49.3	167	17.68	0
59.7	163	22.47	0
52.5	171	17.95	0
70	170	24.22	0
68.4	177.5	21.71	0
84	187.3	23.94	0
56.1	171.1	19.16	0
87	182.5	26.12	50
59.7	172	20.18	0
61.2	170.8	20.98	0
84	180.1	25.9	50
73.3	163	27.59	50
70.1	173.3	23.34	0
58.3	165.2	21.36	0
69.5	172	23.49	0
60.7	171.5	20.64	0
75.4	182.4	22.66	0
71.2	185	20.8	0
73.8	182	22.28	0
51.7	173	17.27	0
61.1	181.4	18.57	0
97.1	171	33.21	100
69.5	181.9	21	0
61.5	180.8	18.81	0
72.4	185.1	21.13	0
88	178.5	27.62	50
57.3	176.2	18.46	0
60	173.6	19.91	0
65.5	184.2	19.3	0
51	158.3	20.35	0
55.9	179	17.45	0
80.6	173	26.93	50
58.6	177.1	18.68	0
74.8	186	21.62	0
92.6	190.3	25.57	50
55.7	170.6	19.14	0
70.2	178.1	22.13	0
71.1	178.9	22.22	0
72.5	176.1	23.38	0
92.7	178.4	29.13	50
88.1	177	28.12	50
84.5	183.2	25.18	50
69.3	186.2	19.99	0
72.1	183.3	21.46	0
140	181	42.73	100
80.2	184	23.69	0
75.2	178	23.73	0
61.2	176	19.76	0
58.7	180.3	18.06	0
73.3	170.6	25.19	50
65.6	166	23.81	0
63.5	172.2	21.41	0
75.3	178.4	23.66	0
74.5	174.3	24.52	0
90.9	181.5	27.59	50
77.1	173.6	25.58	50
46.5	165.5	16.98	0
55	163.3	20.62	0
61.5	180.4	18.9	0
90.5	177.6	28.69	50
57.8	181	17.64	0
64.2	172.5	21.58	0
75	159.2	29.59	50
72.1	181.6	21.86	0
92.8	171.8	31.44	100
73.5	184.2	21.66	0
59.9	167.2	21.43	0
48.5	170	16.78	0
71.1	183.5	21.12	0
70.3	191.5	19.17	0
76.7	194	20.38	0
66.1	181.1	20.15	0
58.6	176.2	18.87	0
65	174.2	21.42	0
77.7	183.9	22.98	0
60.5	164.5	22.36	0
64.1	167	22.98	0
