53.4	168.3	18.85	0
57.6	173.5	19.13	0
48.6	167	17.43	0
56.6	163.2	21.25	0
40.4	157	16.39	0
81.6	164.6	30.12	100
56.3	175.4	18.3	0
41	147	18.97	0
61.5	171	21.03	0
47.1	163.2	17.68	0
73.3	167	26.28	50
47.5	160.8	18.37	0
68.5	172.1	23.13	50
49.4	163	18.59	0
98.4	178.3	30.95	100
38.9	152.2	16.79	0
39.7	147.5	18.25	0
45.5	152.3	19.62	0
53.8	165.6	19.62	0
52.1	165.1	19.11	0
49.9	155.2	20.72	0
38	154.2	15.98	0
53.2	158.9	21.07	0
56.1	168.2	19.83	0
79.7	164	29.63	100
42.9	155	17.86	0
53.3	172.6	17.89	0
52.3	167.2	18.71	0
48.1	164.6	17.75	0
53.8	167.5	19.18	0
44.2	167	15.85	0
36.7	140.6	18.57	0
57.5	163.5	21.51	0
83	162.5	31.43	100
51.4	158.6	20.43	0
40.2	155.3	16.67	0
54.2	166.2	19.62	0
55.2	154.2	23.22	50
42.6	153.4	18.1	0
87	171.6	29.55	100
54.3	164.8	19.99	0
54	176.4	17.35	0
68.3	169	23.91	50
52.7	161	20.33	0
58.1	165.5	21.21	0
57.8	166.8	20.77	0
49	177.9	15.48	0
53	163.2	19.9	0
41.2	160.2	16.05	0
43.4	156.8	17.65	0
57.1	172.5	19.19	0
96	172.8	32.15	100
44.3	151.4	19.33	0
85.9	171.5	29.21	100
66.3	172.5	22.28	0
47	160.5	18.25	0
45.6	151.4	19.89	0
61	161.8	23.3	50
53.4	167.5	19.03	0
46.1	158	18.47	0
75.2	179.3	23.39	50
44	161	16.97	0
51.3	159.5	20.16	0
44.5	154.6	18.62	0
41.3	157.9	16.56	0
47.2	163.1	17.74	0
64	168.3	22.59	0
44.5	153.5	18.89	0
55.6	172.1	18.77	0
50.6	168.9	17.74	0
57.3	160.2	22.33	0
53.3	174.5	17.5	0
45.6	157	18.5	0
79.6	180	24.57	50
63.4	166	23.01	50
66.3	175.1	21.62	0
39.2	152.5	16.86	0
60.7	173	20.28	0
48.9	168.6	17.2	0
88.1	169.5	30.66	100
53.8	163.1	20.22	0
48.8	158.1	19.52	0
50.9	166.1	18.45	0
58.5	172.1	19.75	0
49.5	167	17.75	0
46.5	154.2	19.56	0
42.6	161.8	16.27	0
43.6	158.7	17.31	0
38.4	147.5	17.65	0
50	162.8	18.87	0
51.2	172	17.31	0
46.7	164.3	17.3	0
63.8	164.6	23.55	50
42.4	152	18.35	0
67.3	172.8	22.54	0
42	154.5	17.6	0
62	181	18.92	0
42.8	164	15.91	0
49.8	165.5	18.18	0
51.1	152.3	22.03	0
62.8	172	21.23	0
104	166.3	37.61	100
64.2	173.2	21.4	0
55.2	163	20.78	0
81.5	185.7	23.63	50
63	162.3	23.92	50
53.3	169.2	18.62	0
37.8	155.8	15.57	0
58	179.3	18.04	0
64.9	169.1	22.7	0
49.5	170	17.13	0
62.5	174.6	20.5	0
76.4	169.2	26.69	50
58.2	170	20	0
56	169	19.61	0
50.3	163	18.93	0
43.2	160.2	16.83	0
70.2	157.5	28.3	100
41.2	154.5	17.26	0
49.3	165.3	18.04	0
67.7	180.9	20.69	0
56.1	173.5	18.64	0
55.3	163.4	20.71	0
43.2	158.9	17.11	0
50.1	175.6	16.25	0
35.5	159.6	13.94	0
51.1	154.7	21.35	0
61.8	182	18.66	0
54.5	175	17.8	0
52.1	163	19.61	0
48	168.8	16.85	0
67	165.3	24.52	50
50.1	170.3	17.27	0
45.2	166.3	16.34	0
88.5	172	29.91	100
61.1	168.5	21.52	0
80.1	174.7	26.25	50
81.8	176.1	26.38	50
51.9	159.7	20.35	0
60.1	178.5	18.86	0
59.6	171.2	20.33	0
41.7	155.8	17.18	0
51.5	168	18.25	0
44.8	160.1	17.48	0
52.3	170.1	18.08	0
82.5	177	26.33	50
50.5	159.3	19.9	0
59.1	166	21.45	0
52.8	177.9	16.68	0
48	153.5	20.37	0
71.1	186	20.55	0
70.5	182.3	21.21	0
43.6	159.1	17.22	0
38.5	147.7	17.65	0
57.6	160.8	22.28	0
50.8	163.5	19	0
53.6	177.5	17.01	0
55.5	174.5	18.23	0
47.5	165.5	17.34	0
49.3	175.5	16.01	0
48.7	170.9	16.67	0
61.1	146.1	28.62	100
79.5	165.8	28.92	100
58.2	171.2	19.86	0
57.8	164.5	21.36	0
67.6	180	20.86	0
50	167.2	17.89	0
52.2	172.7	17.5	0
55	173.2	18.33	0
85.1	183.5	25.27	50
55	172	18.59	0
44.9	170.6	15.43	0
69.4	175.2	22.61	0
60.5	169	21.18	0
55	162.5	20.83	0
51	161.7	19.51	0
49.2	168.7	17.29	0
62.6	163.7	23.36	50
48.1	163.2	18.06	0
52.1	167.2	18.64	0
58.1	164	21.6	0
