27.3	127.9	16.69	0
23.7	127.2	14.65	0
26.7	129	16.04	0
24.2	135	13.28	0
29.8	140.5	15.1	0
39	148.8	17.61	0
26.4	125.7	16.71	0
35.2	136.5	18.89	0
42	145	19.98	0
33.2	138.4	17.33	0
30.5	135.6	16.59	0
39.8	164.1	14.78	0
35.7	146.4	16.66	0
39.4	148	17.99	0
31.6	140.9	15.92	0
29.2	139.1	15.09	0
38.2	148.2	17.39	0
31	131.7	17.87	0
32.5	140.6	16.44	0
31.6	142.1	15.65	0
24.1	128.1	14.69	0
35.2	145.2	16.7	0
39.1	147.2	18.05	0
31.3	132.6	17.8	0
35.1	138.2	18.38	0
42.1	147	19.48	0
34.5	141.2	17.3	0
25.5	130.6	14.95	0
35.4	144.6	16.93	0
32.9	141.5	16.43	0
36.8	138	19.32	0
34.1	145.9	16.02	0
28	135.4	15.27	0
33.8	146	15.86	0
37.6	146	17.64	0
30.7	142.7	15.08	0
33.8	143.5	16.41	0
33.2	137.2	17.64	0
54.6	175.2	17.79	0
28.7	140.2	14.6	0
36.4	142.1	18.03	0
34.2	144.8	16.31	0
24.5	132.6	13.93	0
27.8	134.7	15.32	0
29.9	139.9	15.28	0
33	143.1	16.12	0
29.4	133.2	16.57	0
38.2	148.2	17.39	0
33.1	145.4	15.66	0
37.1	147.5	17.05	0
27.9	133.2	15.73	0
41.5	150.3	18.37	0
27.3	135.8	14.8	0
44.1	158	17.67	0
30	133	16.96	0
28.4	133	16.06	0
33.7	136.8	18.01	0
28.6	138.7	14.87	0
29.2	136.2	15.74	0
34.2	140.2	17.4	0
42.3	148.2	19.26	0
24.4	133.2	13.75	0
33.2	150.1	14.74	0
41.9	147.3	19.31	0
24.9	130.5	14.62	0
27.3	137.1	14.52	0
42.2	150.3	18.68	0
36.2	152.5	15.57	0
34.7	140.1	17.68	0
42.1	147.2	19.43	0
34.6	143.5	16.8	0
32.8	140.6	16.59	0
32.7	144.5	15.66	0
30.7	141.6	15.31	0
30.7	138.1	16.1	0
27.4	139.5	14.08	0
31.3	140.3	15.9	0
29.6	134.2	16.44	0
44.4	152.2	19.17	0
39	153.9	16.47	0
37.7	146.1	17.66	0
28.1	144	13.55	0
32.2	138.9	16.69	0
32.3	144	15.58	0
36.2	144.9	17.24	0
29.3	144.9	13.96	0
48.9	161	18.87	0
34.5	145	16.41	0
31.7	151.3	13.85	0
32.5	144	15.67	0
31.4	134	17.49	0
27	135.3	14.75	0
34.1	145.8	16.04	0
38	147	17.59	0
31.7	132.3	18.11	0
31.7	145.9	14.89	0
33.2	142.6	16.33	0
40.5	144.6	19.37	0
36.5	142.3	18.03	0
38.8	150.4	17.15	0
30.5	141	15.34	0
36	146.1	16.87	0
31	132.9	17.55	0
37.5	148.2	17.07	0
33.3	152.1	14.39	0
36.8	143.5	17.87	0
29.8	138	15.65	0
41.8	156.1	17.15	0
34.2	152.1	14.78	0
30.9	137	16.46	0
28.2	132.8	15.99	0
34.2	141.3	17.13	0
33.2	141.8	16.51	0
31.8	144.1	15.31	0
35.1	136.5	18.84	0
40.7	147.3	18.76	0
38.3	153.5	16.25	0
39.1	149.6	17.47	0
39.9	149	17.97	0
38.3	152.9	16.38	0
33.8	143.8	16.35	0
27.7	135.5	15.09	0
37.3	146.8	17.31	0
39.7	142.5	19.55	0
35.2	146.5	16.4	0
31.9	138.1	16.73	0
29.3	142.3	14.47	0
34.4	135.2	18.82	0
34.2	141.6	17.06	0
26.3	143	12.86	0
29	143	14.18	0
33.8	147.3	15.58	0
28.5	139.2	14.71	0
30.4	132.5	17.32	0
44.7	146.1	20.94	50
46.3	147.1	21.4	50
50.2	148.2	22.86	50
39.7	139.5	20.4	50
40.1	138.5	20.9	50
46	145.6	21.7	50
47.5	153	20.29	50
47.8	139.9	24.42	50
48	149.4	21.51	50
55.3	151	24.25	50
48.2	143.8	23.31	50
46.4	141	23.34	50
55.9	154.5	23.42	50
49.2	151.1	21.55	50
53.1	152.1	22.95	50
47.4	144	22.86	50
49.7	149.2	22.33	50
53.3	152.5	22.92	50
49.2	155.1	20.45	50
49.3	146.8	22.88	50
40.5	139.9	20.69	50
45.4	143.9	21.92	50
40.2	133.5	22.56	50
50.8	156.2	20.82	50
51.9	151.1	22.73	50
40	138.5	20.85	50
43.1	142.1	21.34	50
50.6	145.2	24	50
45.2	145.9	21.23	50
57.4	152	24.84	50
47.3	144	22.81	50
43.5	140.8	21.94	50
46.9	149.8	20.9	50
56.5	148.2	25.72	100
68.5	155.6	28.29	100
55.2	149.7	24.63	100
72.2	158	28.92	100
61.3	156.8	24.93	100
80.1	144.8	38.2	100
62.7	144	30.24	100
65.6	152.2	28.32	100
61.1	151	26.8	100
49.9	139.1	25.79	100
57.2	147.6	26.26	100
