53.4	160.1	20.83	0
36.6	136	19.79	0
43.1	153.4	18.32	0
64.8	165.5	23.66	50
57.8	168.4	20.38	0
41.2	149	18.56	0
69.3	157	28.11	100
34.7	135	19.04	0
48.1	161.1	18.53	0
44.1	159.2	17.4	0
39.1	143.5	18.99	0
46.2	152.3	19.92	0
47.9	139.9	24.47	50
58.5	155.2	24.29	50
38.4	157	15.58	0
58.3	165.3	21.34	0
35.4	152.3	15.26	0
41.7	158	16.7	0
51	151.9	22.1	0
46.5	161.5	17.83	0
34.2	145	16.27	0
41.1	164.5	15.19	0
34.1	147.8	15.61	0
48	163.1	18.04	0
69.4	157.3	28.05	100
52.6	166.5	18.97	0
74.2	167.5	26.45	50
40.5	155	16.86	0
53.4	152.4	22.99	50
51.5	156.3	21.08	0
58.5	168.7	20.56	0
56.6	165.7	20.61	0
48.2	163.5	18.03	0
74.7	168.5	26.31	50
53.6	168.6	18.86	0
47.5	139.1	24.55	50
42.3	150.3	18.73	0
59.8	176.2	19.26	0
49	153.1	20.9	0
50.5	166.8	18.15	0
54.9	159.5	21.58	0
44.4	153.5	18.84	0
60.2	164.6	22.22	0
28.9	144.4	13.86	0
47.3	160.9	18.27	0
43.7	152.5	18.79	0
34.2	148.7	15.47	0
39	160.5	15.14	0
44.3	147.3	20.42	0
59.1	169	20.69	0
65.1	155.5	26.92	50
60.8	167.4	21.7	0
43.7	151.4	19.06	0
42.9	166	15.57	0
55.9	174.3	18.4	0
48.3	167.3	17.26	0
44.2	157.9	17.73	0
42.8	149.4	19.18	0
47.9	160	18.71	0
69.2	162.8	26.11	50
64.5	168	22.85	50
99.8	170.3	34.41	100
65.4	171.5	22.24	0
55.3	168.7	19.43	0
53.8	161	20.76	0
46.8	159.8	18.33	0
54	167.1	19.34	0
54	167.1	19.34	0
47.1	155.2	19.55	0
37.4	156.1	15.35	0
43.2	148.6	19.56	0
53	153.2	22.58	50
42.6	154.1	17.94	0
46.4	151.2	20.3	0
30	136	16.22	0
71.2	173.5	23.65	50
60.3	172.7	20.22	0
64.2	166.5	23.16	50
64.2	178.3	20.19	0
73.4	158	29.4	100
42.3	165.8	15.39	0
46	153.8	19.45	0
71	164.2	26.33	50
63.1	170.5	21.71	0
49	172.8	16.41	0
72.2	177	23.05	50
57.7	169.4	20.11	0
65.2	158.2	26.05	50
39.4	155	16.4	0
55.6	171.6	18.88	0
57.2	164.1	21.24	0
60.3	176.3	19.4	0
55	162.2	20.91	0
64.8	161	25	50
36.3	148.5	16.46	0
38.3	149.3	17.18	0
49.9	162.5	18.9	0
33.6	147	15.55	0
70.5	168.6	24.8	50
47	146.7	21.84	0
44.5	150.8	19.57	0
63.2	180	19.51	0
42	144.3	20.17	0
40.5	168.5	14.26	0
60.2	161.5	23.08	50
72.1	169.5	25.1	50
41.6	145.5	19.65	0
41.5	154.2	17.45	0
39.7	154.8	16.57	0
61.4	168.9	21.52	0
69.3	165.8	25.21	50
63.6	167.9	22.56	50
53.7	163.5	20.09	0
65.8	171.5	22.37	50
47.2	160	18.44	0
53.5	161.8	20.44	0
97	172.8	32.49	100
55.1	177.5	17.49	0
72.8	161	28.09	100
48	166.9	17.23	0
46.9	161.8	17.91	0
51.6	161.2	19.86	0
58.7	151.9	25.44	50
50.9	156.3	20.84	0
