24.2	123.1	15.97	0
27.8	130.2	16.4	0
21.6	121	14.75	0
27.3	137.8	14.38	0
22.5	121.2	15.32	0
23.8	124	15.48	0
28.5	126.2	17.89	0
22	121.8	14.83	0
17.6	118	12.64	0
25.9	122.5	17.26	0
20.2	119.4	14.17	0
27.8	129.7	16.53	0
25.9	127.5	15.93	0
21.1	121	14.41	0
25.9	120.9	17.72	0
29.1	128.2	17.71	0
24.5	125	15.68	0
19.6	124.8	12.58	0
28.1	125.3	17.9	0
25.5	126.4	15.96	0
22.4	116	16.65	0
22	121.1	15	0
20.7	115.5	15.52	0
23	123.4	15.1	0
23	117	16.8	0
27.3	129.2	16.35	0
20.5	123.5	13.44	0
27.8	131.2	16.15	0
17.7	118.9	12.52	0
23.2	128.3	14.09	0
19.1	117.1	13.93	0
23.5	121	16.05	0
20.8	116	15.46	0
24.7	122.8	16.38	0
25.2	127.4	15.53	0
19.7	119.5	13.8	0
21.5	128.2	13.08	0
26.5	122.5	17.66	0
23.9	120.5	16.46	0
23.2	121.1	15.82	0
25.2	131.2	14.64	0
23.2	126.6	14.48	0
25.3	127.1	15.66	0
17.7	116.6	13.02	0
27.5	129	16.53	0
20.9	124.1	13.57	0
22.1	119.5	15.48	0
21.7	124.9	13.91	0
21.4	119.1	15.09	0
21.2	120.6	14.58	0
20.1	118.5	14.31	0
21.2	123.1	13.99	0
24.2	119	17.09	0
21.1	121	14.41	0
30.6	135	16.79	0
25.9	126.2	16.26	0
24.5	127	15.19	0
17.1	112.1	13.61	0
22.4	126.2	14.06	0
22.6	115	17.09	0
32.3	133.2	18.21	50
34.6	134.2	19.21	50
33.4	133.5	18.74	50
32.3	133.7	18.07	50
29.4	123.8	19.18	50
29.7	124.9	19.04	50
36.1	134.5	19.96	50
30.7	128.8	18.51	50
35.6	128	21.73	100
48.7	138.5	25.39	100
37.5	121.9	25.24	100
