37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
37.2	140.9	18.74	0
40.9	141.5	20.43	50
46.4	149.5	20.76	50
46.7	144.3	22.43	50
40.5	139.5	20.81	50
47.5	152.3	20.48	50
41.2	143.7	19.95	50
40.7	143.5	19.76	50
43.2	144	20.83	50
44.6	140.4	22.63	50
42.7	141.3	21.39	50
43.2	144	20.83	50
45.2	142	22.42	50
39.3	136.2	21.19	50
43	140	21.94	50
47.3	145.5	22.34	50
46.6	148	21.27	50
45.8	145.9	21.52	50
38.8	133.5	21.77	50
42	143.6	20.37	50
45.7	143.5	22.19	50
37.5	137	19.98	50
47	146.6	21.87	50
68.4	140	34.9	100
41.2	132	23.65	100
46.2	133.1	26.08	100
46.7	138.1	24.49	100
43.3	135.5	23.58	100
52.6	149.2	23.63	100
52.8	147.2	24.37	100
50.7	146.2	23.72	100
59.5	154.2	25.02	100
49.7	144	23.97	100
66.5	144	32.07	100
60.6	150	26.93	100
60.1	150	26.71	100
57.3	145.9	26.92	100
61.2	147.5	28.13	100
67	153	28.62	100
50.2	139.8	25.69	100

