62.7	164.7	23.11	50
54.8	184.5	16.1	0
60.5	167.3	21.62	0
62.5	169.2	21.83	0
46.2	155.1	19.21	0
102.2	174	33.76	100
57	176	18.4	0
71	182.9	21.22	0
60.3	172.1	20.36	0
59.6	167.5	21.24	0
60.8	170.1	21.01	0
51.4	161	19.83	0
62.9	171	21.51	0
60.8	170.4	20.94	0
59.7	178.2	18.8	0
66.9	168.6	23.53	0
47.3	159.2	18.66	0
68.5	172.4	23.05	0
64.5	173	21.55	0
70.6	184	20.85	0
53.5	169.5	18.62	0
55.1	171.7	18.69	0
47.3	164.4	17.5	0
78.1	176.5	25.07	50
70.5	171.5	23.97	50
64.2	169.5	22.35	0
148	175.5	48.05	100
58.7	167.8	20.85	0
82.2	179	25.65	50
50.8	160	19.84	0
63.2	178.2	19.9	0
95.1	179.1	29.65	100
73.3	168.8	25.73	50
77.2	181.2	23.51	0
49.4	170.1	17.07	0
70.2	192.8	18.89	0
66.5	179	20.75	0
61.2	166	22.21	0
54.6	171.2	18.63	0
50.1	174.1	16.53	0
47.6	166.8	17.11	0
57.4	172.8	19.22	0
80.2	176.9	25.63	50
45	155.6	18.59	0
65.3	181.7	19.78	0
70.3	168.5	24.76	50
70.4	178.1	22.19	0
75.2	170.1	25.99	50
66.1	183.2	19.69	0
52	178	16.41	0
58.6	168.5	20.64	0
58.2	165	21.38	0
59	174.5	19.38	0
70.9	173.3	23.61	50
56.5	175.1	18.43	0
52.7	168	18.67	0
53.8	177.5	17.08	0
56.6	168.1	20.03	0
47.8	168	16.94	0
68.8	176.8	22.01	0
45.3	165.2	16.6	0
81.4	179.2	25.35	50
69.1	183.7	20.48	0
63.8	180.7	19.54	0
30.3	141.8	15.07	0
63	173.7	20.88	0
66.3	169.2	23.16	0
45	165.6	16.41	0
50.3	155.6	20.78	0
59.5	173.2	19.83	0
58	173.2	19.33	0
63.3	180.2	19.49	0
55.6	175.9	17.97	0
55	175.8	17.8	0
76.5	179	23.88	50
64	170.3	22.07	0
68.5	175	22.37	0
60.1	167	21.55	0
54.1	164.2	20.07	0
53.2	157.3	21.5	0
55.5	163.7	20.71	0
55.2	154.2	23.22	0
46.3	158	18.55	0
67.2	187	19.22	0
55.4	168	19.63	0
70.2	164	26.1	50
56	167.6	19.94	0
37.7	150	16.76	0
55.8	169.4	19.44	0
60.7	163.2	22.79	0
73	173.4	24.28	50
56.3	173.5	18.7	0
64	180.1	19.73	0
67.9	186.2	19.58	0
45.3	160.3	17.63	0
58.1	165.4	21.24	0
48.1	164.9	17.69	0
53	170.5	18.23	0
51.3	164.5	18.96	0
62.2	175.5	20.19	0
60.2	169.3	21	0
48.2	161.9	18.39	0
55.6	173.2	18.53	0
63.4	174	20.94	0
66	168.2	23.33	0
57.1	167.6	20.33	0
53.7	168	19.03	0
59.2	170.5	20.36	0
66.2	174.3	21.79	0
78.4	185.2	22.86	0
76	174.1	25.07	50
43.6	168.1	15.43	0
58.3	178.5	18.3	0
68.2	179.3	21.21	0
61.3	165	22.52	0
52.4	160.8	20.27	0
67.3	190.6	18.53	0
68.1	176	21.98	0
46.8	161.2	18.01	0
55.2	172.5	18.55	0
57.7	167.5	20.57	0
69.7	188.4	19.64	0
96.4	172.8	32.28	100
67.2	170	23.25	0
64.4	183.9	19.04	0
61	165.5	22.27	0
90.5	169.3	31.57	100
56.5	173.4	18.79	0
63.2	177.8	19.99	0
52.7	173.3	17.55	0
50.8	160.6	19.7	0
43.8	161.5	16.79	0
50.4	170.5	17.34	0
96	170	33.22	100
51	164.3	18.89	0
58.7	184	17.34	0
63.5	174.1	20.95	0
51.9	165.3	18.99	0
59.6	174	19.69	0
53.2	174.2	17.53	0
56.2	168.2	19.86	0
62.7	180.8	19.18	0
58.4	182.5	17.53	0
75.5	180	23.3	0
59.1	172	19.98	0
74.2	163	27.93	50
64	170.4	22.04	0
56.8	168	20.12	0
70.8	181.2	21.56	0
51.8	169.3	18.07	0
50.6	166	18.36	0
55.7	174.4	18.31	0
69	179.2	21.49	0
54.9	156.8	22.33	0
85.3	172.4	28.7	50
46.5	169	16.28	0
58.2	163.2	21.85	0
68.2	178.8	21.33	0
71.1	175	23.22	0
42.1	166	15.28	0
48.7	170.1	16.83	0
60.3	176	19.47	0
66	175	21.55	0
60.3	169	21.11	0
41.1	164.5	15.19	0
59.1	180.3	18.18	0
81.6	177.3	25.96	50
59	167.3	21.08	0
110	171.5	37.4	100
59.4	175.2	19.35	0
71.7	181.5	21.77	0
58.2	176.7	18.64	0
43.3	164	16.1	0
53.2	170.8	18.24	0
87.2	173	29.14	100
52.1	173.5	17.31	0
52.2	170	18.06	0
55.2	165.3	20.2	0
40	151.2	17.5	0
60.1	173.5	19.97	0
58.5	173.4	19.46	0
