49.1	165.5	17.93	0
69.7	181.7	21.11	0
39.5	146	18.53	0
119.5	179.8	36.96	100
71.8	190.7	19.74	0
97.2	183	29.02	50
82.5	178.1	26.01	50
99.1	178	31.28	100
74.5	170.3	25.69	50
73	188.5	20.54	0
76.3	181	23.29	0
62.1	184	18.34	0
97.3	185.9	28.15	50
82.5	175.4	26.82	50
58.3	166.5	21.03	0
64.6	176.5	20.74	0
70.8	191	19.41	0
79.6	174.1	26.26	50
68.3	177	21.8	0
77.3	180.7	23.67	0
78.5	178.2	24.72	50
70.2	173.4	23.35	0
62.1	187.5	17.66	0
64.5	170	22.32	0
63.1	180.2	19.43	0
90	173.3	29.97	100
71.8	174.2	23.66	0
74.5	176.3	23.97	0
59.5	169	20.83	0
80.4	183.4	23.9	0
61.2	169	21.43	0
103.5	170.4	35.65	100
69.8	178.2	21.98	0
56.6	168.2	20.01	0
92.1	195	24.22	0
53	173.5	17.61	0
71.5	180	22.07	0
54.6	161.3	20.99	0
70.2	176.5	22.53	0
60.9	181	18.59	0
78.5	179	24.5	50
55.3	174.5	18.16	0
